order_id,customer_id,order_date,eta_days,delivery_date,order_status,total_amount,platform
FORD-26-32286,FCUST-575411,2024-12-27 20:00:00,10,2025-01-10 20:00:00,Pending,4689.36,Flipkart
FORD-26-32287,FCUST-530114,2026-01-21 13:00:00,6,2026-01-27 13:00:00,Delivered,0.0,Flipkart
FORD-26-32288,FCUST-450569,2026-05-04 05:00:00,6,2026-05-13 05:00:00,Delivered,0.0,Flipkart
FORD-26-32289,FCUST-590885,2026-01-29 07:00:00,7,2026-02-05 07:00:00,Delivered,40769.63,Flipkart
FORD-26-32290,FCUST-532273,2024-08-24 17:00:00,12,2024-09-05 17:00:00,Delivered,3683.52,Flipkart
FORD-26-32291,FCUST-211049,2025-06-15 07:00:00,5,2025-06-20 07:00:00,Unknown,3524.52,Flipkart
FORD-26-32292,FCUST-249890,2026-07-10 12:00:00,4,2026-07-14 12:00:00,Delivered,0.0,Flipkart
FORD-26-32293,FCUST-326308,2025-04-22 09:00:00,7,2025-04-29 09:00:00,Delivered,13085.8,Flipkart
FORD-26-32294,FCUST-408417,2024-09-18 01:00:00,10,2024-09-28 01:00:00,Cancelled,0.0,Flipkart
FORD-26-32295,FCUST-558265,2024-11-07 20:00:00,6,2024-11-13 20:00:00,Delivered,16363.68,Flipkart
FORD-26-32296,FCUST-261366,2024-08-21 08:00:00,4,2024-08-26 08:00:00,Delivered,9348.74,Flipkart
FORD-26-32297,FCUST-405378,2025-04-24 03:00:00,6,2025-04-30 03:00:00,Shipped,0.0,Flipkart
FORD-26-32298,FCUST-598167,2025-01-28 14:00:00,9,2025-02-06 14:00:00,Delivered,50988.43000000001,Flipkart
FORD-26-32299,FCUST-569695,2025-08-23 23:00:00,9,2025-08-30 23:00:00,Cancelled,0.0,Flipkart
FORD-26-32300,FCUST-578640,2026-05-15 16:00:00,10,2026-05-24 16:00:00,Delivered,0.0,Flipkart
FORD-26-32301,FCUST-449658,2026-04-23 22:00:00,3,2026-04-26 22:00:00,Shipped,50866.48,Flipkart
FORD-26-32302,FCUST-598217,2025-03-20 09:00:00,11,2025-03-30 09:00:00,Shipped,14530.6,Flipkart
FORD-26-32303,FCUST-372958,2026-02-21 10:00:00,4,2026-02-25 10:00:00,Delivered,0.0,Flipkart
FORD-26-32304,FCUST-311410,2024-08-10 17:00:00,11,2024-08-22 17:00:00,Delivered,3561.4,Flipkart
FORD-26-32305,FCUST-447539,2026-03-03 06:00:00,3,2026-03-06 06:00:00,Shipped,3556.99,Flipkart
FORD-26-32306,FCUST-473231,2026-03-07 12:00:00,9,2026-03-16 12:00:00,Delivered,121653.96,Flipkart
FORD-26-32307,FCUST-456846,2025-04-23 22:00:00,3,2025-04-24 22:00:00,Unknown,363694.69,Flipkart
FORD-26-32308,FCUST-501782,2025-01-27 16:00:00,3,2025-02-02 16:00:00,Pending,222954.57,Flipkart
FORD-26-32309,FCUST-534315,2026-01-04 09:00:00,9,2026-01-17 09:00:00,Delivered,22804.57,Flipkart
FORD-26-32310,FCUST-315610,2026-02-15 06:00:00,9,2026-02-24 06:00:00,Delivered,13176.62,Flipkart
FORD-26-32311,FCUST-315671,2025-08-27 04:00:00,11,2025-09-12 04:00:00,Cancelled,58857.16,Flipkart
FORD-26-32312,FCUST-324572,2025-10-05 05:00:00,4,2025-10-08 05:00:00,Delivered,0.0,Flipkart
FORD-26-32313,FCUST-534247,2026-04-19 19:00:00,7,2026-04-26 19:00:00,Delivered,40836.6,Flipkart
FORD-26-32314,FCUST-524782,2024-12-18 06:00:00,5,2024-12-21 06:00:00,Delivered,9399.279999999999,Flipkart
FORD-26-32315,FCUST-375250,2024-10-28 23:00:00,5,2024-11-02 23:00:00,Delivered,7176.58,Flipkart
FORD-26-32316,FCUST-476986,2024-09-12 11:00:00,4,2024-09-15 11:00:00,Delivered,0.0,Flipkart
FORD-26-32317,FCUST-481116,2025-11-12 04:00:00,6,2025-11-18 04:00:00,Delivered,0.0,Flipkart
FORD-26-32318,FCUST-265624,2025-02-09 00:00:00,10,2025-02-19 00:00:00,Delivered,0.0,Flipkart
FORD-26-32319,FCUST-255478,2024-10-01 10:00:00,3,2024-10-06 10:00:00,Pending,420.46,Flipkart
FORD-26-32320,FCUST-326008,2024-07-26 10:00:00,9,2024-08-09 10:00:00,Delivered,0.0,Flipkart
FORD-26-32321,FCUST-466786,2026-05-15 17:00:00,8,2026-05-23 17:00:00,Unknown,0.0,Flipkart
FORD-26-32322,FCUST-484510,2026-01-25 16:00:00,7,2026-01-31 16:00:00,Unknown,390179.24,Flipkart
FORD-26-32323,FCUST-233997,2026-01-31 15:00:00,8,2026-02-08 15:00:00,Shipped,4873.16,Flipkart
FORD-26-32324,FCUST-231770,2025-06-13 09:00:00,8,2025-06-26 09:00:00,Pending,2055.63,Flipkart
FORD-26-32325,FCUST-387834,2026-01-10 19:00:00,7,2026-01-17 19:00:00,Cancelled,400341.14,Flipkart
FORD-26-32326,FCUST-402379,2026-05-24 19:00:00,5,2026-05-29 19:00:00,Cancelled,390924.26,Flipkart
FORD-26-32327,FCUST-236885,2026-02-10 04:00:00,11,2026-02-22 04:00:00,Delivered,7277.18,Flipkart
FORD-26-32328,FCUST-264023,2025-12-02 01:00:00,12,2025-12-14 01:00:00,Delivered,9637.24,Flipkart
FORD-26-32329,FCUST-244523,2024-12-01 17:00:00,8,2024-12-07 17:00:00,Delivered,1542.44,Flipkart
FORD-26-32330,FCUST-446488,2024-09-16 09:00:00,7,2024-09-22 09:00:00,Unknown,23165.73,Flipkart
FORD-26-32331,FCUST-281429,2025-04-28 21:00:00,5,2025-05-03 21:00:00,Cancelled,397.82,Flipkart
FORD-26-32332,FCUST-367831,2025-02-17 13:00:00,7,2025-02-24 13:00:00,Delivered,100780.08,Flipkart
FORD-26-32333,FCUST-407819,2025-06-28 00:00:00,4,2025-07-02 00:00:00,Delivered,45890.84,Flipkart
FORD-26-32334,FCUST-436108,2024-11-21 05:00:00,7,2024-11-28 05:00:00,Unknown,5594.44,Flipkart
FORD-26-32335,FCUST-303978,2026-01-26 20:00:00,4,2026-01-29 20:00:00,Delivered,282.08,Flipkart
FORD-26-32336,FCUST-343410,2025-11-05 06:00:00,3,2025-11-08 06:00:00,Delivered,28487.86,Flipkart
FORD-26-32337,FCUST-461187,2025-04-16 00:00:00,4,2025-04-20 00:00:00,Delivered,3687.12,Flipkart
FORD-26-32338,FCUST-486504,2024-10-23 14:00:00,3,2024-10-26 14:00:00,Delivered,25976.44,Flipkart
FORD-26-32339,FCUST-442134,2025-10-01 17:00:00,11,2025-10-12 17:00:00,Shipped,1537.32,Flipkart
FORD-26-32340,FCUST-390189,2026-04-15 12:00:00,9,2026-04-24 12:00:00,Delivered,4683.9,Flipkart
FORD-26-32341,FCUST-360121,2025-08-25 21:00:00,7,2025-09-01 21:00:00,Cancelled,15195.04,Flipkart
FORD-26-32342,FCUST-418839,2025-05-23 02:00:00,11,2025-06-03 02:00:00,Delivered,47132.73,Flipkart
FORD-26-32343,FCUST-326774,2024-11-26 06:00:00,7,2024-12-08 06:00:00,Delivered,0.0,Flipkart
FORD-26-32344,FCUST-216484,2025-09-08 05:00:00,10,2025-09-18 05:00:00,Delivered,156905.52,Flipkart
FORD-26-32345,FCUST-321604,2026-04-28 08:00:00,7,2026-05-05 08:00:00,Cancelled,8161.04,Flipkart
FORD-26-32346,FCUST-321256,2026-02-17 12:00:00,10,2026-02-25 12:00:00,Delivered,76492.34,Flipkart
FORD-26-32347,FCUST-223322,2025-09-20 08:00:00,7,2025-09-27 08:00:00,Pending,8763.55,Flipkart
FORD-26-32348,FCUST-308642,2025-04-19 08:00:00,11,2025-04-30 08:00:00,Shipped,27990.24,Flipkart
FORD-26-32349,FCUST-547135,2024-09-20 22:00:00,7,2024-09-26 22:00:00,Delivered,0.0,Flipkart
FORD-26-32350,FCUST-490511,2024-11-19 19:00:00,11,2024-11-30 19:00:00,Shipped,34596.45,Flipkart
FORD-26-32351,FCUST-415865,2025-08-28 07:00:00,11,2025-09-11 07:00:00,Delivered,4040.73,Flipkart
FORD-26-32352,FCUST-382765,2026-01-02 06:00:00,5,2026-01-07 06:00:00,Shipped,0.0,Flipkart
FORD-26-32353,FCUST-223746,2024-11-26 19:00:00,11,2024-12-07 19:00:00,Delivered,48895.4,Flipkart
FORD-26-32354,FCUST-293873,2024-11-06 06:00:00,5,2024-11-11 06:00:00,Delivered,6371.06,Flipkart
FORD-26-32355,FCUST-216392,2026-03-09 14:00:00,4,2026-03-16 14:00:00,Cancelled,8072.259999999999,Flipkart
FORD-26-32356,FCUST-204956,2026-06-25 13:00:00,3,2026-06-30 13:00:00,Shipped,2220.05,Flipkart
FORD-26-32357,FCUST-264848,2025-08-11 10:00:00,11,2025-08-21 10:00:00,Delivered,2178.46,Flipkart
FORD-26-32358,FCUST-537601,2024-10-26 03:00:00,9,2024-11-08 03:00:00,Shipped,0.0,Flipkart
FORD-26-32359,FCUST-335675,2026-03-03 15:00:00,9,2026-03-12 15:00:00,Shipped,85681.65,Flipkart
FORD-26-32360,FCUST-228835,2026-01-19 08:00:00,11,2026-01-30 08:00:00,Pending,590.48,Flipkart
FORD-26-32361,FCUST-372872,2026-04-24 06:00:00,12,2026-05-04 06:00:00,Delivered,5502.18,Flipkart
FORD-26-32362,FCUST-224014,2026-01-26 12:00:00,12,2026-02-07 12:00:00,Delivered,6277.56,Flipkart
FORD-26-32363,FCUST-503462,2026-01-23 07:00:00,9,2026-02-01 07:00:00,Pending,6499.25,Flipkart
FORD-26-32364,FCUST-482394,2025-04-19 07:00:00,7,2025-04-26 07:00:00,Delivered,73923.78,Flipkart
FORD-26-32365,FCUST-501164,2025-05-22 16:00:00,12,2025-06-07 16:00:00,Cancelled,22867.47,Flipkart
FORD-26-32366,FCUST-308371,2026-06-16 15:00:00,6,2026-06-20 15:00:00,Delivered,145251.38,Flipkart
FORD-26-32367,FCUST-471621,2024-10-02 22:00:00,9,2024-10-16 22:00:00,Cancelled,180466.68,Flipkart
FORD-26-32368,FCUST-376361,2026-03-14 17:00:00,11,2026-03-25 17:00:00,Shipped,13965.8,Flipkart
FORD-26-32369,FCUST-270066,2026-03-13 23:00:00,10,2026-03-24 23:00:00,Cancelled,15467.83,Flipkart
FORD-26-32370,FCUST-216056,2025-04-13 04:00:00,8,2025-04-19 04:00:00,Unknown,13674.68,Flipkart
FORD-26-32371,FCUST-447152,2026-03-02 03:00:00,5,2026-03-05 03:00:00,Delivered,1608.24,Flipkart
FORD-26-32372,FCUST-509361,2026-03-20 05:00:00,3,2026-03-22 05:00:00,Cancelled,223656.16,Flipkart
FORD-26-32373,FCUST-482451,2026-07-03 01:00:00,4,2026-07-07 01:00:00,Cancelled,0.0,Flipkart
FORD-26-32374,FCUST-316055,2025-12-19 02:00:00,6,2025-12-23 02:00:00,Shipped,0.0,Flipkart
FORD-26-32375,FCUST-546108,2025-11-27 17:00:00,3,2025-11-30 17:00:00,Delivered,1312.6,Flipkart
FORD-26-32376,FCUST-460662,2026-04-09 05:00:00,6,2026-04-15 05:00:00,Pending,23595.24,Flipkart
FORD-26-32377,FCUST-374885,2025-10-12 01:00:00,7,2025-10-18 01:00:00,Cancelled,0.0,Flipkart
FORD-26-32378,FCUST-257048,2025-09-20 03:00:00,4,2025-09-26 03:00:00,Delivered,3573.65,Flipkart
FORD-26-32379,FCUST-250071,2025-12-22 21:00:00,10,2026-01-03 21:00:00,Delivered,22191.35,Flipkart
FORD-26-32380,FCUST-315408,2025-03-19 18:00:00,12,2025-03-31 18:00:00,Shipped,16377.54,Flipkart
FORD-26-32381,FCUST-437916,2024-10-31 06:00:00,10,2024-11-09 06:00:00,Shipped,2645.5,Flipkart
FORD-26-32382,FCUST-306566,2025-03-24 23:00:00,12,2025-04-05 23:00:00,Delivered,0.0,Flipkart
FORD-26-32383,FCUST-470881,2026-05-11 06:00:00,8,2026-05-19 06:00:00,Delivered,1514.86,Flipkart
FORD-26-32384,FCUST-228893,2026-03-07 21:00:00,3,2026-03-10 21:00:00,Delivered,0.0,Flipkart
FORD-26-32385,FCUST-231512,2026-02-24 04:00:00,5,2026-03-01 04:00:00,Delivered,0.0,Flipkart
FORD-26-32386,FCUST-439543,2026-03-09 03:00:00,12,2026-03-20 03:00:00,Delivered,0.0,Flipkart
FORD-26-32387,FCUST-513936,2025-12-27 02:00:00,6,2026-01-05 02:00:00,Shipped,66714.28,Flipkart
FORD-26-32388,FCUST-481234,2025-01-26 23:00:00,7,2025-02-02 23:00:00,Cancelled,4395.92,Flipkart
FORD-26-32389,FCUST-361769,2026-06-13 13:00:00,3,2026-06-19 13:00:00,Delivered,26255.71,Flipkart
FORD-26-32390,FCUST-294253,2025-02-20 23:00:00,3,2025-02-28 23:00:00,Delivered,0.0,Flipkart
FORD-26-32391,FCUST-561816,2026-03-04 17:00:00,4,2026-03-08 17:00:00,Delivered,0.0,Flipkart
FORD-26-32392,FCUST-481785,2026-06-22 01:00:00,3,2026-06-23 01:00:00,Pending,9736.5,Flipkart
FORD-26-32393,FCUST-468024,2025-09-30 05:00:00,10,2025-10-08 05:00:00,Delivered,0.0,Flipkart
FORD-26-32394,FCUST-464744,2026-07-07 06:00:00,10,2026-07-17 06:00:00,Delivered,1265.86,Flipkart
FORD-26-32395,FCUST-399474,2025-08-10 05:00:00,9,2025-08-21 05:00:00,Delivered,0.0,Flipkart
FORD-26-32396,FCUST-304114,2026-03-18 05:00:00,12,2026-03-28 05:00:00,Delivered,6016.72,Flipkart
FORD-26-32397,FCUST-290144,2025-12-05 16:00:00,3,2025-12-08 16:00:00,Delivered,2630.22,Flipkart
FORD-26-32398,FCUST-320588,2025-07-26 03:00:00,5,2025-07-31 03:00:00,Delivered,390093.8,Flipkart
FORD-26-32399,FCUST-596275,2025-08-05 07:00:00,6,2025-08-11 07:00:00,Pending,25784.53,Flipkart
FORD-26-32400,FCUST-445381,2026-01-14 03:00:00,5,2026-01-19 03:00:00,Delivered,30348.79,Flipkart
FORD-26-32401,FCUST-364571,2026-02-12 10:00:00,6,2026-02-19 10:00:00,Delivered,20113.61,Flipkart
FORD-26-32402,FCUST-303972,2026-02-25 16:00:00,7,2026-03-04 16:00:00,Shipped,8796.44,Flipkart
FORD-26-32403,FCUST-268932,2024-12-05 17:00:00,6,2024-12-11 17:00:00,Pending,30503.42,Flipkart
FORD-26-32404,FCUST-361911,2026-06-14 19:00:00,5,2026-06-19 19:00:00,Delivered,51938.96,Flipkart
FORD-26-32405,FCUST-333625,2025-10-08 15:00:00,5,2025-10-12 15:00:00,Delivered,357590.65,Flipkart
FORD-26-32406,FCUST-502776,2024-10-03 22:00:00,5,2024-10-06 22:00:00,Shipped,15458.97,Flipkart
FORD-26-32407,FCUST-269836,2025-03-14 10:00:00,6,2025-03-20 10:00:00,Shipped,11098.02,Flipkart
FORD-26-32408,FCUST-211335,2024-10-07 03:00:00,3,2024-10-08 03:00:00,Pending,0.0,Flipkart
FORD-26-32409,FCUST-333413,2025-05-26 12:00:00,5,2025-05-30 12:00:00,Delivered,0.0,Flipkart
FORD-26-32410,FCUST-232077,2025-11-10 19:00:00,11,2025-11-21 19:00:00,Delivered,0.0,Flipkart
FORD-26-32411,FCUST-564210,2025-03-30 19:00:00,3,2025-04-02 19:00:00,Delivered,0.0,Flipkart
FORD-26-32412,FCUST-568500,2026-06-08 17:00:00,5,2026-06-13 17:00:00,Unknown,0.0,Flipkart
FORD-26-32413,FCUST-546203,2026-04-25 07:00:00,11,2026-05-10 07:00:00,Delivered,8567.22,Flipkart
FORD-26-32414,FCUST-254582,2025-08-30 06:00:00,10,2025-09-09 06:00:00,Pending,0.0,Flipkart
FORD-26-32415,FCUST-496819,2025-08-22 21:00:00,8,2025-08-30 21:00:00,Delivered,1251.33,Flipkart
FORD-26-32416,FCUST-459432,2025-12-24 02:00:00,8,2026-01-05 02:00:00,Delivered,1470.75,Flipkart
FORD-26-32417,FCUST-241587,2026-01-10 06:00:00,9,2026-01-18 06:00:00,Delivered,0.0,Flipkart
FORD-26-32418,FCUST-221329,2026-03-30 11:00:00,5,2026-04-08 11:00:00,Delivered,0.0,Flipkart
FORD-26-32419,FCUST-413625,2026-02-03 08:00:00,12,2026-02-15 08:00:00,Unknown,9716.6,Flipkart
FORD-26-32420,FCUST-399294,2025-01-04 11:00:00,3,2025-01-07 11:00:00,Delivered,2352.37,Flipkart
FORD-26-32421,FCUST-509294,2025-12-01 14:00:00,4,2025-12-05 14:00:00,Delivered,29840.51,Flipkart
FORD-26-32422,FCUST-237662,2025-10-26 07:00:00,7,2025-10-31 07:00:00,Shipped,36866.24,Flipkart
FORD-26-32423,FCUST-219818,2026-03-28 03:00:00,5,2026-04-07 03:00:00,Unknown,3561.4,Flipkart
FORD-26-32424,FCUST-423562,2025-02-05 07:00:00,6,2025-02-11 07:00:00,Shipped,705.1999999999999,Flipkart
FORD-26-32425,FCUST-341783,2025-01-30 03:00:00,12,2025-02-11 03:00:00,Shipped,11132.78,Flipkart
FORD-26-32426,FCUST-513481,2025-06-02 19:00:00,10,2025-06-12 19:00:00,Delivered,0.0,Flipkart
FORD-26-32427,FCUST-584068,2025-02-21 17:00:00,6,2025-02-27 17:00:00,Unknown,0.0,Flipkart
FORD-26-32428,FCUST-205191,2025-01-01 18:00:00,3,2025-01-04 18:00:00,Delivered,1660.21,Flipkart
FORD-26-32429,FCUST-595304,2025-01-16 17:00:00,4,2025-01-20 17:00:00,Unknown,189916.35,Flipkart
FORD-26-32430,FCUST-226032,2026-02-08 22:00:00,3,2026-02-11 22:00:00,Cancelled,1826.36,Flipkart
FORD-26-32431,FCUST-213499,2024-08-13 08:00:00,10,2024-08-21 08:00:00,Delivered,0.0,Flipkart
FORD-26-32432,FCUST-498918,2026-01-12 22:00:00,5,2026-01-21 22:00:00,Cancelled,6379.099999999999,Flipkart
FORD-26-32433,FCUST-590805,2024-11-13 18:00:00,10,2024-11-22 18:00:00,Pending,29075.44,Flipkart
FORD-26-32434,FCUST-561938,2024-11-04 08:00:00,8,2024-11-12 08:00:00,Delivered,10178.12,Flipkart
FORD-26-32435,FCUST-233621,2025-05-02 08:00:00,9,2025-05-15 08:00:00,Delivered,0.0,Flipkart
FORD-26-32436,FCUST-353100,2024-11-24 15:00:00,12,2024-12-04 15:00:00,Cancelled,0.0,Flipkart
FORD-26-32437,FCUST-369793,2025-02-27 11:00:00,11,2025-03-10 11:00:00,Delivered,1937.3,Flipkart
FORD-26-32438,FCUST-553923,2025-08-15 06:00:00,4,2025-08-17 06:00:00,Cancelled,0.0,Flipkart
FORD-26-32439,FCUST-220517,2026-03-24 05:00:00,4,2026-03-29 05:00:00,Delivered,8546.9,Flipkart
FORD-26-32440,FCUST-261203,2025-09-07 19:00:00,9,2025-09-14 19:00:00,Delivered,45862.17,Flipkart
FORD-26-32441,FCUST-278610,2024-10-10 11:00:00,7,2024-10-17 11:00:00,Delivered,0.0,Flipkart
FORD-26-32442,FCUST-510482,2025-02-09 06:00:00,4,2025-02-13 06:00:00,Cancelled,1244.53,Flipkart
FORD-26-32443,FCUST-234085,2025-09-27 09:00:00,11,2025-10-08 09:00:00,Unknown,14028.32,Flipkart
FORD-26-32444,FCUST-345139,2026-01-13 12:00:00,10,2026-01-28 12:00:00,Shipped,156.79,Flipkart
FORD-26-32445,FCUST-560959,2025-07-31 00:00:00,7,2025-08-07 00:00:00,Unknown,8876.54,Flipkart
FORD-26-32446,FCUST-499189,2025-02-01 08:00:00,12,2025-02-11 08:00:00,Unknown,0.0,Flipkart
FORD-26-32447,FCUST-211968,2025-10-29 23:00:00,8,2025-11-07 23:00:00,Pending,2488.32,Flipkart
FORD-26-32448,FCUST-366115,2025-01-26 02:00:00,8,2025-02-06 02:00:00,Delivered,0.0,Flipkart
FORD-26-32449,FCUST-239882,2026-05-30 23:00:00,12,2026-06-16 23:00:00,Cancelled,30145.99,Flipkart
FORD-26-32450,FCUST-594089,2025-07-08 14:00:00,11,2025-07-19 14:00:00,Delivered,3925.45,Flipkart
FORD-26-32451,FCUST-369220,2026-06-22 19:00:00,9,2026-07-01 19:00:00,Delivered,114810.43,Flipkart
FORD-26-32452,FCUST-569951,2025-12-21 17:00:00,10,2025-12-31 17:00:00,Delivered,83403.12,Flipkart
FORD-26-32453,FCUST-388096,2025-10-04 13:00:00,6,2025-10-12 13:00:00,Cancelled,0.0,Flipkart
FORD-26-32454,FCUST-469366,2026-01-30 22:00:00,7,2026-02-04 22:00:00,Shipped,19981.38,Flipkart
FORD-26-32455,FCUST-225286,2025-11-12 18:00:00,7,2025-11-22 18:00:00,Shipped,9771.48,Flipkart
FORD-26-32456,FCUST-584403,2024-10-09 12:00:00,9,2024-10-18 12:00:00,Delivered,58903.0,Flipkart
FORD-26-32457,FCUST-447565,2025-08-06 09:00:00,6,2025-08-15 09:00:00,Delivered,9209.4,Flipkart
FORD-26-32458,FCUST-246551,2026-02-19 01:00:00,5,2026-02-24 01:00:00,Pending,0.0,Flipkart
FORD-26-32459,FCUST-278518,2025-04-09 11:00:00,11,2025-04-20 11:00:00,Cancelled,26221.59,Flipkart
FORD-26-32460,FCUST-241796,2025-04-15 01:00:00,9,2025-04-24 01:00:00,Delivered,17689.83,Flipkart
FORD-26-32461,FCUST-494336,2025-09-30 05:00:00,12,2025-10-12 05:00:00,Delivered,11255.44,Flipkart
FORD-26-32462,FCUST-328814,2025-02-07 02:00:00,10,2025-02-19 02:00:00,Delivered,602.6,Flipkart
FORD-26-32463,FCUST-254089,2026-05-30 19:00:00,9,2026-06-08 19:00:00,Delivered,3313.72,Flipkart
FORD-26-32464,FCUST-220754,2024-12-09 04:00:00,4,2024-12-14 04:00:00,Delivered,0.0,Flipkart
FORD-26-32465,FCUST-201715,2024-09-22 08:00:00,9,2024-10-01 08:00:00,Delivered,72940.75,Flipkart
FORD-26-32466,FCUST-223142,2025-02-14 14:00:00,3,2025-02-17 14:00:00,Delivered,18912.16,Flipkart
FORD-26-32467,FCUST-525142,2024-09-20 18:00:00,5,2024-09-25 18:00:00,Delivered,0.0,Flipkart
FORD-26-32468,FCUST-486446,2024-12-07 05:00:00,3,2024-12-15 05:00:00,Unknown,847.05,Flipkart
FORD-26-32469,FCUST-351855,2024-11-22 02:00:00,6,2024-11-28 02:00:00,Cancelled,14035.16,Flipkart
FORD-26-32470,FCUST-484077,2025-07-19 04:00:00,10,2025-07-28 04:00:00,Shipped,3282.54,Flipkart
FORD-26-32471,FCUST-303608,2026-01-03 19:00:00,10,2026-01-13 19:00:00,Unknown,14958.9,Flipkart
FORD-26-32472,FCUST-543411,2026-01-23 16:00:00,6,2026-02-02 16:00:00,Unknown,5481.81,Flipkart
FORD-26-32473,FCUST-450199,2026-01-20 05:00:00,10,2026-01-29 05:00:00,Delivered,3178.04,Flipkart
FORD-26-32474,FCUST-373058,2026-02-17 20:00:00,6,2026-02-25 20:00:00,Shipped,12231.36,Flipkart
FORD-26-32475,FCUST-495859,2024-08-09 14:00:00,5,2024-08-14 14:00:00,Delivered,5256.1,Flipkart
FORD-26-32476,FCUST-447758,2025-06-14 21:00:00,7,2025-06-20 21:00:00,Delivered,55863.2,Flipkart
FORD-26-32477,FCUST-402899,2026-07-17 22:00:00,6,2026-07-23 22:00:00,Pending,7383.97,Flipkart
FORD-26-32478,FCUST-279061,2024-11-17 11:00:00,11,2024-11-28 11:00:00,Delivered,4311.36,Flipkart
FORD-26-32479,FCUST-544763,2026-05-06 00:00:00,5,2026-05-11 00:00:00,Delivered,0.0,Flipkart
FORD-26-32480,FCUST-431468,2025-01-13 06:00:00,6,2025-01-19 06:00:00,Shipped,0.0,Flipkart
FORD-26-32481,FCUST-351052,2026-04-12 19:00:00,4,2026-04-16 19:00:00,Unknown,292929.67,Flipkart
FORD-26-32482,FCUST-450610,2024-12-25 21:00:00,5,2024-12-30 21:00:00,Pending,2093.95,Flipkart
FORD-26-32483,FCUST-202135,2026-05-14 12:00:00,10,2026-05-24 12:00:00,Delivered,8091.04,Flipkart
FORD-26-32484,FCUST-536100,2025-05-31 02:00:00,6,2025-06-06 02:00:00,Delivered,36352.98,Flipkart
FORD-26-32485,FCUST-394733,2025-07-19 07:00:00,6,2025-07-25 07:00:00,Delivered,1697.74,Flipkart
FORD-26-32486,FCUST-472000,2025-12-21 02:00:00,9,2025-12-30 02:00:00,Delivered,25407.85,Flipkart
FORD-26-32487,FCUST-582007,2025-06-05 06:00:00,4,2025-06-09 06:00:00,Shipped,36315.2,Flipkart
FORD-26-32488,FCUST-217116,2025-08-10 13:00:00,6,2025-08-16 13:00:00,Unknown,8916.27,Flipkart
FORD-26-32489,FCUST-248907,2026-04-21 16:00:00,6,2026-04-28 16:00:00,Pending,0.0,Flipkart
FORD-26-32490,FCUST-525445,2026-04-13 12:00:00,10,2026-04-23 12:00:00,Delivered,25199.19,Flipkart
FORD-26-32491,FCUST-395340,2025-05-20 17:00:00,9,2025-05-29 17:00:00,Delivered,389110.17,Flipkart
FORD-26-32492,FCUST-539134,2025-12-14 16:00:00,7,2025-12-22 16:00:00,Shipped,0.0,Flipkart
FORD-26-32493,FCUST-328250,2025-12-31 02:00:00,6,2026-01-06 02:00:00,Cancelled,44436.02,Flipkart
FORD-26-32494,FCUST-313466,2026-04-15 05:00:00,3,2026-04-19 05:00:00,Pending,19082.08,Flipkart
FORD-26-32495,FCUST-310768,2024-12-13 03:00:00,7,2024-12-18 03:00:00,Delivered,43341.4,Flipkart
FORD-26-32496,FCUST-549016,2025-10-31 04:00:00,3,2025-11-04 04:00:00,Delivered,299.0,Flipkart
FORD-26-32497,FCUST-397531,2026-07-02 16:00:00,6,2026-07-06 16:00:00,Delivered,0.0,Flipkart
FORD-26-32498,FCUST-341159,2025-01-08 01:00:00,6,2025-01-14 01:00:00,Delivered,2964.2,Flipkart
FORD-26-32499,FCUST-536857,2025-05-22 21:00:00,3,2025-05-28 21:00:00,Delivered,2939.57,Flipkart
FORD-26-32500,FCUST-474030,2025-12-07 07:00:00,10,2025-12-16 07:00:00,Delivered,18824.52,Flipkart
FORD-26-32501,FCUST-287893,2025-12-10 15:00:00,8,2025-12-18 15:00:00,Delivered,0.0,Flipkart
FORD-26-32502,FCUST-321429,2026-04-17 16:00:00,11,2026-04-27 16:00:00,Unknown,845.62,Flipkart
FORD-26-32503,FCUST-465277,2026-06-03 00:00:00,10,2026-06-13 00:00:00,Delivered,32376.96,Flipkart
FORD-26-32504,FCUST-344835,2025-11-16 13:00:00,5,2025-11-21 13:00:00,Unknown,7035.24,Flipkart
FORD-26-32505,FCUST-391372,2026-03-02 21:00:00,9,2026-03-11 21:00:00,Delivered,2103.28,Flipkart
FORD-26-32506,FCUST-466222,2025-06-18 20:00:00,6,2025-06-29 20:00:00,Shipped,0.0,Flipkart
FORD-26-32507,FCUST-570648,2025-11-19 07:00:00,6,2025-11-26 07:00:00,Cancelled,10271.79,Flipkart
FORD-26-32508,FCUST-380771,2024-07-27 18:00:00,8,2024-08-04 18:00:00,Delivered,62000.28000000001,Flipkart
FORD-26-32509,FCUST-319620,2025-03-14 02:00:00,3,2025-03-17 02:00:00,Delivered,0.0,Flipkart
FORD-26-32510,FCUST-522096,2026-02-26 19:00:00,3,2026-03-05 19:00:00,Shipped,3164.68,Flipkart
FORD-26-32511,FCUST-396610,2026-04-04 23:00:00,8,2026-04-12 23:00:00,Shipped,10068.2,Flipkart
FORD-26-32512,FCUST-591896,2025-05-25 12:00:00,8,2025-06-07 12:00:00,Delivered,15371.08,Flipkart
FORD-26-32513,FCUST-561465,2024-11-17 04:00:00,6,2024-11-22 04:00:00,Shipped,16973.55,Flipkart
FORD-26-32514,FCUST-259387,2024-11-05 00:00:00,3,2024-11-08 00:00:00,Delivered,6382.710000000001,Flipkart
