review_id,product_id,customer_id,rating,review_text,review_date,platform
REV-105058,PRD-02153,CUST-457048,4.0,Good product.,2024-09-25 10:00:00,Amazon
REV-105059,PRD-02471,CUST-485325,3.0,Great!,2025-01-24 23:00:00,Amazon
REV-105060,PRD-02200,CUST-117028,1.0,Not what I expected.,2025-04-11 18:00:00,Amazon
REV-105061,PRD-02201,CUST-243445,3.0,Loved it!,2026-07-09 20:00:00,Amazon
REV-105062,PRD-00575,CUST-407406,4.0,Great!,2026-01-21 23:00:00,Amazon
REV-105063,PRD-00029,CUST-141387,4.0,Not what I expected.,2025-01-10 04:00:00,Amazon
REV-105064,PRD-00427,CUST-380365,4.0,Good product.,2025-03-23 05:00:00,Amazon
REV-105065,PRD-02045,CUST-194306,4.0,Great!,2025-11-11 05:00:00,Amazon
REV-105066,PRD-02389,CUST-380368,3.0,Average.,2025-05-28 03:00:00,Amazon
REV-105067,PRD-02482,CUST-354991,4.0,Loved it!,2024-11-05 04:00:00,Amazon
REV-105068,PRD-01023,CUST-282742,1.0,Average.,2026-02-21 07:00:00,Amazon
REV-105069,PRD-01662,CUST-248594,4.0,Not what I expected.,2025-12-17 16:00:00,Amazon
REV-105070,PRD-02469,CUST-151383,5.0,Not what I expected.,2025-10-28 18:00:00,Amazon
REV-105071,PRD-02496,CUST-187327,4.0,Good product.,2026-03-06 02:00:00,Amazon
REV-105072,PRD-00723,CUST-181713,2.0,Not what I expected.,2026-06-28 19:00:00,Amazon
REV-105073,PRD-00851,CUST-275683,1.0,Not what I expected.,2026-01-26 09:00:00,Amazon
REV-105074,PRD-02246,CUST-413648,5.0,Not what I expected.,2026-05-29 23:00:00,Amazon
REV-105075,PRD-01041,CUST-320015,2.0,Good product.,2024-08-27 18:00:00,Amazon
REV-105076,PRD-00520,CUST-422103,1.0,Not what I expected.,2025-11-09 09:00:00,Amazon
REV-105077,PRD-02001,CUST-369203,4.0,Loved it!,2024-09-02 08:00:00,Amazon
REV-105078,PRD-00245,CUST-407690,4.0,Not what I expected.,2026-08-08 10:00:00,Amazon
REV-105079,PRD-01196,CUST-105102,4.0,Not what I expected.,2026-06-25 01:00:00,Amazon
REV-105081,PRD-00531,CUST-264714,1.0,Good product.,2025-01-02 19:00:00,Amazon
REV-105082,PRD-01113,CUST-112656,3.0,Great!,2024-10-03 12:00:00,Amazon
REV-105083,PRD-01146,CUST-381132,2.0,Good product.,2024-11-07 06:00:00,Amazon
REV-105084,PRD-01953,CUST-325181,4.0,Not what I expected.,2024-12-13 01:00:00,Amazon
REV-105085,PRD-02454,CUST-145179,4.0,Loved it!,2026-07-24 02:00:00,Amazon
REV-105086,PRD-01570,CUST-261748,3.0,Loved it!,2026-06-01 05:00:00,Amazon
REV-105087,PRD-02035,CUST-189377,1.0,Loved it!,2025-11-23 10:00:00,Amazon
REV-105088,PRD-01352,CUST-404467,3.0,Good product.,2026-01-24 13:00:00,Amazon
REV-105089,PRD-02256,CUST-394225,4.0,Not what I expected.,2025-01-11 14:00:00,Amazon
REV-105091,PRD-00966,CUST-345030,3.0,Not what I expected.,2025-05-29 09:00:00,Amazon
REV-105092,PRD-00828,CUST-413962,2.0,Loved it!,2026-01-10 08:00:00,Amazon
REV-105093,PRD-01063,CUST-113329,1.0,Not what I expected.,2026-05-11 17:00:00,Amazon
REV-105094,PRD-00454,CUST-448146,5.0,Not what I expected.,2025-04-06 09:00:00,Amazon
REV-105096,PRD-01834,CUST-369114,1.0,Great!,2024-10-24 08:00:00,Amazon
REV-105097,PRD-02222,CUST-444612,3.0,Average.,2026-02-17 21:00:00,Amazon
REV-105098,PRD-01911,CUST-210434,1.0,Good product.,2025-11-07 07:00:00,Amazon
REV-105099,PRD-02291,CUST-110095,2.0,Great!,2025-02-10 11:00:00,Amazon
REV-105101,PRD-00878,CUST-193270,1.0,Good product.,2025-02-12 01:00:00,Amazon
REV-105102,PRD-01520,CUST-478504,1.0,Average.,2024-08-29 10:00:00,Amazon
REV-105103,PRD-00628,CUST-355075,1.0,Average.,2025-04-20 14:00:00,Amazon
REV-105104,PRD-01492,CUST-351408,3.0,Good product.,2026-07-03 02:00:00,Amazon
REV-105105,PRD-00484,CUST-411192,4.0,Loved it!,2024-11-05 20:00:00,Amazon
REV-105106,PRD-00767,CUST-248417,5.0,Loved it!,2024-09-27 02:00:00,Amazon
REV-105107,PRD-02063,CUST-242660,3.0,Average.,2025-01-29 14:00:00,Amazon
REV-105108,PRD-01612,CUST-183232,2.0,Not what I expected.,2025-10-16 05:00:00,Amazon
REV-105109,PRD-01946,CUST-151383,2.0,Not what I expected.,2025-03-29 12:00:00,Amazon
REV-105110,PRD-00273,CUST-253742,1.0,Average.,2024-12-13 17:00:00,Amazon
REV-105111,PRD-01567,CUST-182954,2.0,Great!,2025-08-09 15:00:00,Amazon
REV-105112,PRD-00009,CUST-475889,1.0,Great!,2026-06-24 11:00:00,Amazon
REV-105113,PRD-01229,CUST-341593,2.0,Not what I expected.,2026-07-24 12:00:00,Amazon
REV-105114,PRD-00534,CUST-213367,3.0,Great!,2025-05-23 05:00:00,Amazon
REV-105115,PRD-00767,CUST-431092,1.0,Average.,2024-11-14 12:00:00,Amazon
REV-105116,PRD-00363,CUST-386295,4.0,Great!,2026-05-13 15:00:00,Amazon
REV-105117,PRD-01757,CUST-335069,4.0,Not what I expected.,2026-01-14 15:00:00,Amazon
REV-105118,PRD-01581,CUST-165072,5.0,Loved it!,2025-10-29 22:00:00,Amazon
REV-105119,PRD-00761,CUST-427596,3.0,Not what I expected.,2025-03-10 22:00:00,Amazon
REV-105120,PRD-01162,CUST-383879,3.0,Loved it!,2025-12-25 20:00:00,Amazon
REV-105121,PRD-02033,CUST-100111,4.0,Not what I expected.,2025-09-15 23:00:00,Amazon
REV-105122,PRD-00852,CUST-308827,1.0,Great!,2025-12-04 08:00:00,Amazon
REV-105123,PRD-02250,CUST-352287,4.0,Great!,2026-02-06 00:00:00,Amazon
REV-105124,PRD-01825,CUST-260927,2.0,Not what I expected.,2025-04-24 19:00:00,Amazon
REV-105125,PRD-01876,CUST-486783,3.0,Loved it!,2025-01-20 04:00:00,Amazon
REV-105126,PRD-01234,CUST-136376,5.0,Average.,2025-11-21 12:00:00,Amazon
REV-105127,PRD-00766,CUST-319664,5.0,Great!,2026-04-18 01:00:00,Amazon
REV-105128,PRD-01950,CUST-320208,3.0,Not what I expected.,2024-08-31 12:00:00,Amazon
REV-105129,PRD-00103,CUST-407195,5.0,Average.,2025-05-10 06:00:00,Amazon
REV-105130,PRD-00488,CUST-219221,4.0,Not what I expected.,2025-11-14 17:00:00,Amazon
REV-105131,PRD-02417,CUST-116549,5.0,Great!,2026-06-25 21:00:00,Amazon
REV-105132,PRD-02246,CUST-432093,2.0,Good product.,2025-11-22 01:00:00,Amazon
REV-105134,PRD-01619,CUST-286202,5.0,Loved it!,2025-05-04 21:00:00,Amazon
REV-105135,PRD-01254,CUST-400935,5.0,Great!,2025-10-13 05:00:00,Amazon
REV-105136,PRD-01959,CUST-394320,2.0,Loved it!,2026-02-07 04:00:00,Amazon
REV-105137,PRD-02234,CUST-296252,2.0,Not what I expected.,2025-09-04 02:00:00,Amazon
REV-105138,PRD-00690,CUST-103494,2.0,Average.,2025-03-05 00:00:00,Amazon
REV-105139,PRD-01515,CUST-210343,3.0,Average.,2024-09-06 06:00:00,Amazon
REV-105140,PRD-01350,CUST-269278,3.0,Average.,2026-07-16 07:00:00,Amazon
REV-105141,PRD-02179,CUST-121266,4.0,Not what I expected.,2025-08-17 02:00:00,Amazon
REV-105142,PRD-00836,CUST-278654,2.0,Not what I expected.,2025-07-11 05:00:00,Amazon
REV-105144,PRD-01924,CUST-133748,4.0,Loved it!,2025-05-20 01:00:00,Amazon
REV-105146,PRD-00616,CUST-159876,5.0,Great!,2025-02-07 13:00:00,Amazon
REV-105147,PRD-01091,CUST-253634,5.0,Not what I expected.,2025-09-18 04:00:00,Amazon
REV-105148,PRD-02201,CUST-351433,5.0,Great!,2026-07-29 20:00:00,Amazon
REV-105149,PRD-00122,CUST-120889,1.0,Not what I expected.,2025-05-12 12:00:00,Amazon
REV-105150,PRD-00072,CUST-319008,3.0,Great!,2025-06-22 19:00:00,Amazon
REV-105151,PRD-00592,CUST-431677,4.0,Loved it!,2024-09-01 22:00:00,Amazon
REV-105152,PRD-01956,CUST-493049,4.0,Average.,2026-04-24 01:00:00,Amazon
REV-105153,PRD-00480,CUST-441115,1.0,Loved it!,2026-03-11 07:00:00,Amazon
REV-105154,PRD-02026,CUST-321111,2.0,Great!,2024-08-16 05:00:00,Amazon
REV-105155,PRD-01129,CUST-407063,1.0,Not what I expected.,2026-06-24 10:00:00,Amazon
REV-105156,PRD-00009,CUST-369114,2.0,Not what I expected.,2024-10-24 08:00:00,Amazon
REV-105157,PRD-00391,CUST-255405,5.0,Great!,2025-07-14 14:00:00,Amazon
REV-105159,PRD-00517,CUST-117699,2.0,Not what I expected.,2026-07-12 18:00:00,Amazon
REV-105160,PRD-00540,CUST-392305,1.0,Average.,2025-01-05 15:00:00,Amazon
REV-105161,PRD-02195,CUST-269072,3.0,Average.,2024-11-04 22:00:00,Amazon
REV-105162,PRD-02065,CUST-212131,2.0,Loved it!,2024-12-17 17:00:00,Amazon
REV-105163,PRD-00779,CUST-368301,4.0,Good product.,2025-04-28 08:00:00,Amazon
REV-105164,PRD-00608,CUST-297308,4.0,Not what I expected.,2026-06-05 03:00:00,Amazon
REV-105165,PRD-01285,CUST-168444,4.0,Good product.,2025-03-16 04:00:00,Amazon
REV-105166,PRD-00904,CUST-382643,3.0,Not what I expected.,2025-07-07 02:00:00,Amazon
REV-105168,PRD-02372,CUST-255449,5.0,Average.,2024-12-10 08:00:00,Amazon
REV-105169,PRD-01205,CUST-247795,5.0,Great!,2025-11-27 13:00:00,Amazon
REV-105170,PRD-01224,CUST-278294,3.0,Loved it!,2025-01-26 19:00:00,Amazon
REV-105171,PRD-02225,CUST-126694,5.0,Loved it!,2025-12-09 15:00:00,Amazon
REV-105172,PRD-02429,CUST-159736,4.0,Average.,2026-03-24 22:00:00,Amazon
REV-105173,PRD-00467,CUST-211890,1.0,Loved it!,2025-03-17 18:00:00,Amazon
REV-105174,PRD-00454,CUST-191872,3.0,Average.,2025-05-27 06:00:00,Amazon
REV-105175,PRD-00928,CUST-151383,5.0,Great!,2025-05-02 08:00:00,Amazon
REV-105177,PRD-01688,CUST-343009,3.0,Not what I expected.,2025-02-22 14:00:00,Amazon
REV-105178,PRD-01128,CUST-298916,1.0,Loved it!,2024-09-07 05:00:00,Amazon
REV-105179,PRD-02363,CUST-181092,3.0,Good product.,2024-11-12 16:00:00,Amazon
REV-105180,PRD-00736,CUST-197641,5.0,Loved it!,2025-02-06 21:00:00,Amazon
REV-105182,PRD-00420,CUST-192857,2.0,Not what I expected.,2025-02-14 13:00:00,Amazon
REV-105183,PRD-00242,CUST-181146,2.0,Good product.,2024-11-12 10:00:00,Amazon
REV-105184,PRD-02061,CUST-319976,2.0,Not what I expected.,2025-03-24 07:00:00,Amazon
REV-105185,PRD-02060,CUST-236367,4.0,Great!,2026-07-21 18:00:00,Amazon
REV-105186,PRD-00547,CUST-127888,4.0,Loved it!,2025-09-16 17:00:00,Amazon
REV-105187,PRD-00691,CUST-475496,1.0,Good product.,2024-10-18 07:00:00,Amazon
REV-105188,PRD-00833,CUST-176863,2.0,Great!,2025-10-19 15:00:00,Amazon
REV-105189,PRD-01561,CUST-115110,5.0,Great!,2025-04-25 02:00:00,Amazon
REV-105190,PRD-00420,CUST-319598,4.0,Good product.,2026-02-28 06:00:00,Amazon
REV-105191,PRD-01855,CUST-227909,5.0,Loved it!,2025-06-03 01:00:00,Amazon
REV-105192,PRD-00378,CUST-447363,4.0,Average.,2025-08-27 07:00:00,Amazon
REV-105193,PRD-00315,CUST-143090,5.0,Great!,2025-11-22 15:00:00,Amazon
REV-105194,PRD-00405,CUST-311390,4.0,Great!,2025-06-02 10:00:00,Amazon
REV-105195,PRD-01676,CUST-138833,3.0,Good product.,2026-06-03 13:00:00,Amazon
REV-105196,PRD-02332,CUST-353452,4.0,Not what I expected.,2025-11-07 00:00:00,Amazon
REV-105197,PRD-00604,CUST-319204,5.0,Not what I expected.,2024-12-13 22:00:00,Amazon
REV-105198,PRD-02213,CUST-411069,4.0,Average.,2026-01-13 08:00:00,Amazon
REV-105199,PRD-01503,CUST-375755,5.0,Average.,2025-04-29 08:00:00,Amazon
REV-105200,PRD-01863,CUST-448255,1.0,Loved it!,2026-03-20 13:00:00,Amazon
REV-105201,PRD-02131,CUST-381256,4.0,Average.,2025-09-04 11:00:00,Amazon
REV-105202,PRD-01636,CUST-196840,4.0,Not what I expected.,2025-11-07 06:00:00,Amazon
REV-105203,PRD-02477,CUST-488338,2.0,Not what I expected.,2025-08-02 00:00:00,Amazon
REV-105205,PRD-01450,CUST-139032,2.0,Good product.,2026-07-21 09:00:00,Amazon
REV-105206,PRD-01763,CUST-480521,1.0,Great!,2024-11-14 12:00:00,Amazon
REV-105207,PRD-02448,CUST-493943,1.0,Good product.,2026-02-11 07:00:00,Amazon
REV-105208,PRD-00242,CUST-276069,2.0,Loved it!,2024-10-03 10:00:00,Amazon
REV-105209,PRD-00032,CUST-420813,2.0,Good product.,2026-01-28 02:00:00,Amazon
REV-105210,PRD-02413,CUST-499599,1.0,Not what I expected.,2026-01-06 19:00:00,Amazon
REV-105211,PRD-00708,CUST-323450,4.0,Loved it!,2025-11-12 07:00:00,Amazon
REV-105212,PRD-00010,CUST-422546,4.0,Loved it!,2024-11-03 15:00:00,Amazon
REV-105213,PRD-01907,CUST-356731,5.0,Average.,2026-03-20 01:00:00,Amazon
REV-105214,PRD-01083,CUST-203622,4.0,Good product.,2025-10-17 11:00:00,Amazon
REV-105215,PRD-01504,CUST-128574,5.0,Not what I expected.,2025-05-13 10:00:00,Amazon
REV-105216,PRD-01811,CUST-152898,2.0,Great!,2025-11-11 19:00:00,Amazon
REV-105218,PRD-02267,CUST-245414,3.0,Great!,2026-08-03 11:00:00,Amazon
REV-105219,PRD-00299,CUST-148791,4.0,Average.,2025-12-15 20:00:00,Amazon
REV-105220,PRD-02278,CUST-115344,5.0,Good product.,2025-08-01 02:00:00,Amazon
REV-105221,PRD-00283,CUST-460067,1.0,Not what I expected.,2026-01-14 15:00:00,Amazon
REV-105222,PRD-00611,CUST-247795,2.0,Great!,2025-11-27 13:00:00,Amazon
REV-105223,PRD-00531,CUST-366688,4.0,Average.,2024-08-29 06:00:00,Amazon
REV-105224,PRD-01985,CUST-112272,4.0,Not what I expected.,2025-03-18 15:00:00,Amazon
REV-105225,PRD-00213,CUST-382607,3.0,Great!,2024-08-31 09:00:00,Amazon
REV-105226,PRD-02449,CUST-320152,4.0,Good product.,2025-08-22 02:00:00,Amazon
REV-105227,PRD-00382,CUST-342032,2.0,Great!,2024-12-23 06:00:00,Amazon
REV-105228,PRD-02452,CUST-327574,3.0,Not what I expected.,2024-09-20 19:00:00,Amazon
REV-105229,PRD-02210,CUST-223953,2.0,Not what I expected.,2025-07-16 14:00:00,Amazon
REV-105230,PRD-01915,CUST-412420,3.0,Loved it!,2025-07-03 18:00:00,Amazon
REV-105231,PRD-01423,CUST-351601,4.0,Great!,2026-04-14 09:00:00,Amazon
REV-105232,PRD-00395,CUST-306038,5.0,Not what I expected.,2026-07-15 23:00:00,Amazon
REV-105233,PRD-00367,CUST-382840,1.0,Not what I expected.,2025-11-24 16:00:00,Amazon
REV-105235,PRD-02343,CUST-394434,5.0,Good product.,2025-01-11 20:00:00,Amazon
REV-105236,PRD-00922,CUST-215522,5.0,Not what I expected.,2025-12-29 09:00:00,Amazon
REV-105237,PRD-00675,CUST-203254,4.0,Not what I expected.,2024-09-16 09:00:00,Amazon
REV-105238,PRD-00054,CUST-285524,2.0,Great!,2024-08-30 17:00:00,Amazon
REV-105239,PRD-01922,CUST-142695,3.0,Great!,2025-10-12 19:00:00,Amazon
REV-105240,PRD-00354,CUST-206214,1.0,Not what I expected.,2025-05-02 17:00:00,Amazon
REV-105242,PRD-00332,CUST-428146,4.0,Good product.,2025-05-20 14:00:00,Amazon
REV-105244,PRD-00900,CUST-153750,4.0,Not what I expected.,2025-05-29 09:00:00,Amazon
REV-105245,PRD-00259,CUST-297573,5.0,Not what I expected.,2024-11-06 00:00:00,Amazon
REV-105247,PRD-02035,CUST-229302,1.0,Loved it!,2024-08-23 21:00:00,Amazon
REV-105248,PRD-02235,CUST-264110,4.0,Good product.,2025-08-10 14:00:00,Amazon
REV-105249,PRD-00705,CUST-268735,5.0,Great!,2026-04-23 18:00:00,Amazon
REV-105251,PRD-00455,CUST-363189,4.0,Not what I expected.,2025-06-16 22:00:00,Amazon
REV-105252,PRD-00105,CUST-436611,1.0,Good product.,2025-07-21 06:00:00,Amazon
REV-105253,PRD-02214,CUST-407034,3.0,Great!,2025-09-27 07:00:00,Amazon
REV-105254,PRD-01956,CUST-421032,1.0,Not what I expected.,2025-01-20 20:00:00,Amazon
REV-105255,PRD-00385,CUST-353708,1.0,Not what I expected.,2025-01-30 17:00:00,Amazon
REV-105256,PRD-01716,CUST-231823,1.0,Good product.,2024-12-09 09:00:00,Amazon
REV-105257,PRD-00329,CUST-270026,4.0,Good product.,2026-05-03 11:00:00,Amazon
REV-105258,PRD-00521,CUST-227941,4.0,Average.,2025-05-04 05:00:00,Amazon
REV-105259,PRD-01446,CUST-288916,2.0,Loved it!,2026-07-15 16:00:00,Amazon
REV-105260,PRD-02108,CUST-393074,1.0,Average.,2024-12-08 23:00:00,Amazon
REV-105261,PRD-02481,CUST-456097,1.0,Loved it!,2025-10-25 22:00:00,Amazon
REV-105264,PRD-00807,CUST-294120,4.0,Average.,2025-12-17 13:00:00,Amazon
REV-105265,PRD-01253,CUST-114987,2.0,Great!,2025-09-01 03:00:00,Amazon
REV-105266,PRD-01060,CUST-156867,3.0,Good product.,2026-02-20 19:00:00,Amazon
REV-105267,PRD-01803,CUST-151516,2.0,Good product.,2026-01-22 11:00:00,Amazon
REV-105268,PRD-00752,CUST-187865,3.0,Loved it!,2025-12-27 22:00:00,Amazon
REV-105269,PRD-01841,CUST-406651,4.0,Not what I expected.,2025-08-28 01:00:00,Amazon
REV-105270,PRD-01419,CUST-112598,5.0,Loved it!,2025-06-02 22:00:00,Amazon
REV-105271,PRD-00474,CUST-105103,1.0,Loved it!,2026-01-07 01:00:00,Amazon
REV-105272,PRD-01279,CUST-282469,4.0,Great!,2026-04-14 10:00:00,Amazon
REV-105273,PRD-00698,CUST-223705,3.0,Loved it!,2024-08-27 07:00:00,Amazon
REV-105274,PRD-00478,CUST-445757,4.0,Good product.,2025-02-19 10:00:00,Amazon
REV-105275,PRD-01998,CUST-254257,2.0,Average.,2026-01-23 15:00:00,Amazon
REV-105276,PRD-02072,CUST-156505,4.0,Loved it!,2025-04-26 20:00:00,Amazon
REV-105277,PRD-01118,CUST-217273,5.0,Good product.,2026-07-24 18:00:00,Amazon
REV-105278,PRD-02118,CUST-167496,3.0,Loved it!,2026-07-01 23:00:00,Amazon
REV-105279,PRD-01434,CUST-422103,4.0,Not what I expected.,2024-08-23 14:00:00,Amazon
REV-105280,PRD-00335,CUST-467103,3.0,Good product.,2026-03-02 23:00:00,Amazon
REV-105281,PRD-00931,CUST-187216,1.0,Loved it!,2025-11-26 14:00:00,Amazon
REV-105282,PRD-00012,CUST-438415,5.0,Not what I expected.,2026-06-10 02:00:00,Amazon
REV-105283,PRD-00260,CUST-117028,3.0,Great!,2026-06-13 02:00:00,Amazon
REV-105284,PRD-00974,CUST-255264,1.0,Good product.,2026-05-09 07:00:00,Amazon
REV-105285,PRD-02464,CUST-484993,5.0,Not what I expected.,2026-03-02 03:00:00,Amazon
REV-105286,PRD-01728,CUST-261061,2.0,Good product.,2025-12-27 12:00:00,Amazon
REV-105287,PRD-01926,CUST-182927,3.0,Good product.,2026-03-12 20:00:00,Amazon
REV-105289,PRD-01328,CUST-161647,5.0,Loved it!,2026-05-05 22:00:00,Amazon
REV-105290,PRD-01494,CUST-361329,1.0,Great!,2026-06-17 19:00:00,Amazon
REV-105291,PRD-02384,CUST-127806,2.0,Good product.,2025-09-02 07:00:00,Amazon
REV-105292,PRD-00937,CUST-137730,3.0,Great!,2025-09-28 21:00:00,Amazon
REV-105293,PRD-00083,CUST-491552,4.0,Not what I expected.,2025-11-06 20:00:00,Amazon
REV-105294,PRD-00949,CUST-364188,2.0,Loved it!,2025-09-12 03:00:00,Amazon
REV-105295,PRD-00368,CUST-346678,4.0,Loved it!,2025-04-19 15:00:00,Amazon
REV-105297,PRD-01234,CUST-420035,3.0,Good product.,2026-05-13 23:00:00,Amazon
REV-105298,PRD-01194,CUST-130188,1.0,Good product.,2026-06-01 20:00:00,Amazon
REV-105300,PRD-02075,CUST-321769,4.0,Great!,2025-05-23 10:00:00,Amazon
REV-105301,PRD-01539,CUST-389001,2.0,Loved it!,2024-10-03 12:00:00,Amazon
REV-105302,PRD-00867,CUST-269015,5.0,Good product.,2025-10-12 20:00:00,Amazon
REV-105304,PRD-02225,CUST-377429,4.0,Average.,2025-04-29 16:00:00,Amazon
REV-105306,PRD-00818,CUST-404866,2.0,Good product.,2025-01-29 12:00:00,Amazon
REV-105308,PRD-01166,CUST-253606,5.0,Not what I expected.,2026-01-26 23:00:00,Amazon
REV-105309,PRD-01141,CUST-236859,5.0,Good product.,2025-03-06 15:00:00,Amazon
REV-105310,PRD-00772,CUST-396546,3.0,Loved it!,2024-08-26 00:00:00,Amazon
REV-105311,PRD-00114,CUST-133980,4.0,Good product.,2026-05-04 14:00:00,Amazon
REV-105312,PRD-00924,CUST-109556,1.0,Great!,2026-07-27 03:00:00,Amazon
REV-105313,PRD-02185,CUST-421728,2.0,Average.,2026-01-10 02:00:00,Amazon
REV-105314,PRD-01447,CUST-433590,3.0,Loved it!,2025-12-06 17:00:00,Amazon
REV-105315,PRD-00172,CUST-178845,4.0,Great!,2024-10-22 16:00:00,Amazon
REV-105316,PRD-00568,CUST-274291,5.0,Great!,2025-04-22 21:00:00,Amazon
REV-105317,PRD-00765,CUST-274145,1.0,Great!,2026-06-07 17:00:00,Amazon
REV-105318,PRD-00282,CUST-285934,5.0,Great!,2026-07-15 07:00:00,Amazon
REV-105319,PRD-01235,CUST-203830,3.0,Average.,2026-01-10 22:00:00,Amazon
REV-105320,PRD-02367,CUST-166754,4.0,Good product.,2025-06-22 13:00:00,Amazon
REV-105321,PRD-00048,CUST-448981,1.0,Average.,2026-06-03 21:00:00,Amazon
REV-105322,PRD-00759,CUST-161716,4.0,Good product.,2024-10-20 14:00:00,Amazon
REV-105323,PRD-00032,CUST-313531,2.0,Loved it!,2025-03-18 00:00:00,Amazon
REV-105324,PRD-00644,CUST-131141,5.0,Great!,2025-11-25 15:00:00,Amazon
REV-105325,PRD-01232,CUST-111818,2.0,Great!,2026-05-03 04:00:00,Amazon
REV-105326,PRD-02366,CUST-265244,4.0,Great!,2025-12-10 02:00:00,Amazon
REV-105327,PRD-01711,CUST-477024,3.0,Not what I expected.,2025-09-21 01:00:00,Amazon
REV-105328,PRD-00726,CUST-382521,1.0,Great!,2026-05-15 12:00:00,Amazon
REV-105330,PRD-00119,CUST-342193,3.0,Average.,2026-07-29 11:00:00,Amazon
REV-105331,PRD-01622,CUST-265945,4.0,Good product.,2025-09-28 09:00:00,Amazon
REV-105332,PRD-00024,CUST-325856,4.0,Not what I expected.,2025-03-03 08:00:00,Amazon
REV-105333,PRD-01935,CUST-364620,1.0,Average.,2025-03-10 16:00:00,Amazon
REV-105334,PRD-01355,CUST-490384,4.0,Loved it!,2025-12-26 08:00:00,Amazon
REV-105336,PRD-00111,CUST-408323,1.0,Not what I expected.,2024-10-15 19:00:00,Amazon
REV-105337,PRD-01071,CUST-116479,2.0,Average.,2024-11-13 21:00:00,Amazon
REV-105338,PRD-00208,CUST-394103,1.0,Loved it!,2025-09-24 21:00:00,Amazon
REV-105340,PRD-00425,CUST-326677,3.0,Not what I expected.,2026-03-26 18:00:00,Amazon
REV-105341,PRD-01712,CUST-391391,5.0,Good product.,2024-10-01 17:00:00,Amazon
REV-105342,PRD-01803,CUST-428531,2.0,Good product.,2025-10-11 17:00:00,Amazon
REV-105343,PRD-00145,CUST-167372,4.0,Loved it!,2025-07-05 21:00:00,Amazon
REV-105344,PRD-00921,CUST-425038,4.0,Not what I expected.,2026-07-20 04:00:00,Amazon
REV-105345,PRD-01698,CUST-478685,4.0,Loved it!,2025-02-26 18:00:00,Amazon
REV-105346,PRD-01833,CUST-194700,2.0,Loved it!,2026-05-19 19:00:00,Amazon
REV-105347,PRD-00241,CUST-237808,2.0,Good product.,2025-08-05 23:00:00,Amazon
REV-105348,PRD-01452,CUST-380488,5.0,Great!,2025-07-29 23:00:00,Amazon
REV-105349,PRD-00028,CUST-328877,3.0,Great!,2025-07-26 16:00:00,Amazon
REV-105350,PRD-00061,CUST-360542,5.0,Loved it!,2026-05-30 13:00:00,Amazon
REV-105351,PRD-02164,CUST-447901,3.0,Not what I expected.,2026-04-16 02:00:00,Amazon
REV-105352,PRD-02032,CUST-140078,3.0,Good product.,2025-06-09 07:00:00,Amazon
REV-105353,PRD-01855,CUST-139014,5.0,Loved it!,2024-09-11 03:00:00,Amazon
REV-105354,PRD-02221,CUST-473759,3.0,Not what I expected.,2025-12-27 22:00:00,Amazon
REV-105356,PRD-02373,CUST-158010,3.0,Loved it!,2026-03-20 07:00:00,Amazon
REV-105358,PRD-00019,CUST-285249,2.0,Loved it!,2025-05-17 10:00:00,Amazon
REV-105359,PRD-00828,CUST-159340,3.0,Not what I expected.,2025-01-26 23:00:00,Amazon
REV-105360,PRD-01392,CUST-338219,3.0,Not what I expected.,2026-06-16 13:00:00,Amazon
REV-105361,PRD-00474,CUST-443372,1.0,Loved it!,2024-11-23 21:00:00,Amazon
REV-105362,PRD-02131,CUST-236135,2.0,Average.,2026-07-29 15:00:00,Amazon
REV-105363,PRD-00921,CUST-461568,2.0,Great!,2026-04-21 08:00:00,Amazon
REV-105364,PRD-00276,CUST-305466,5.0,Average.,2025-09-04 08:00:00,Amazon
REV-105365,PRD-00265,CUST-492486,3.0,Average.,2025-06-07 03:00:00,Amazon
REV-105366,PRD-01525,CUST-113760,2.0,Not what I expected.,2025-08-15 17:00:00,Amazon
REV-105367,PRD-02006,CUST-445784,1.0,Loved it!,2024-12-03 01:00:00,Amazon
REV-105368,PRD-00170,CUST-267876,2.0,Average.,2024-09-20 09:00:00,Amazon
REV-105369,PRD-00647,CUST-250949,3.0,Loved it!,2026-05-23 03:00:00,Amazon
REV-105370,PRD-02146,CUST-162365,5.0,Average.,2025-10-26 17:00:00,Amazon
REV-105371,PRD-01896,CUST-434346,5.0,Good product.,2026-02-19 20:00:00,Amazon
REV-105372,PRD-01138,CUST-202009,4.0,Not what I expected.,2025-07-11 19:00:00,Amazon
REV-105373,PRD-00647,CUST-217541,5.0,Average.,2024-08-13 23:00:00,Amazon
REV-105376,PRD-01359,CUST-445300,4.0,Not what I expected.,2026-06-10 01:00:00,Amazon
REV-105379,PRD-01371,CUST-268027,2.0,Loved it!,2025-12-31 16:00:00,Amazon
REV-105380,PRD-00083,CUST-324790,4.0,Average.,2025-09-13 16:00:00,Amazon
REV-105382,PRD-01343,CUST-112285,5.0,Average.,2026-02-28 16:00:00,Amazon
REV-105384,PRD-02113,CUST-103996,1.0,Average.,2024-12-15 21:00:00,Amazon
REV-105385,PRD-01763,CUST-205041,5.0,Good product.,2024-10-01 12:00:00,Amazon
REV-105386,PRD-00619,CUST-391551,1.0,Loved it!,2024-11-16 14:00:00,Amazon
REV-105387,PRD-00583,CUST-256557,3.0,Average.,2025-09-19 15:00:00,Amazon
