order_item_id,order_id,product_id,quantity,unit_price,total_price,platform
ITM-121404,ORD-2026-10693,PRD-01076,5,400.19,2000.95,Amazon
ITM-121405,ORD-2026-25175,PRD-01776,2,3416.85,6833.7,Amazon
ITM-121406,ORD-2026-18606,PRD-01905,5,2573.34,12866.7,Amazon
ITM-121407,ORD-2026-23084,PRD-02359,1,640.13,640.13,Amazon
ITM-121408,ORD-2026-12658,PRD-00530,5,182.22,911.1,Amazon
ITM-121409,ORD-2026-21186,PRD-02206,2,3140.68,6281.36,Amazon
ITM-121410,ORD-2026-16733,PRD-00633,4,686.76,2747.04,Amazon
ITM-121411,ORD-2026-13947,PRD-00658,2,903.74,1807.48,Amazon
ITM-121412,ORD-2026-24412,PRD-00941,4,4645.96,18583.84,Amazon
ITM-121413,ORD-2026-15962,PRD-01181,3,906.76,2720.28,Amazon
ITM-121414,ORD-2026-16567,PRD-01048,5,1949.77,9748.85,Amazon
ITM-121415,ORD-2026-13512,PRD-01360,5,1292.0,6460.0,Amazon
ITM-121416,ORD-2026-12742,PRD-01880,2,2904.93,5809.86,Amazon
ITM-121417,ORD-2026-15495,PRD-02074,3,1438.49,4315.47,Amazon
ITM-121418,ORD-2026-10516,PRD-02263,2,370.91,741.82,Amazon
ITM-121419,ORD-2026-27731,PRD-01559,1,320.16,320.16,Amazon
ITM-121420,ORD-2026-23179,PRD-00201,1,61999.29,61999.29,Amazon
ITM-121421,ORD-2026-19228,PRD-00298,4,880.86,3523.44,Amazon
ITM-121422,ORD-2026-25827,PRD-02029,5,3227.3,16136.5,Amazon
ITM-121423,ORD-2026-22377,PRD-01635,4,167.43,669.72,Amazon
ITM-121424,ORD-2026-14686,PRD-01613,4,920.23,3680.92,Amazon
ITM-121425,ORD-2026-13323,PRD-01142,5,533.68,2668.4,Amazon
ITM-121426,ORD-2026-23515,PRD-00923,1,7640.12,7640.12,Amazon
ITM-121427,ORD-2026-17016,PRD-01642,4,426.55,1706.2,Amazon
ITM-121428,ORD-2026-20474,PRD-00704,5,523.59,2617.95,Amazon
ITM-121429,ORD-2026-27377,PRD-01643,1,163.26,163.26,Amazon
ITM-121430,ORD-2026-14157,PRD-00750,5,151.73,758.65,Amazon
ITM-121431,ORD-2026-19009,PRD-02366,5,256.8,1284.0,Amazon
ITM-121432,ORD-2026-14721,PRD-00129,2,68037.92,136075.84,Amazon
ITM-121433,ORD-2026-23145,PRD-00461,1,2203.23,2203.23,Amazon
ITM-121434,ORD-2026-27229,PRD-00317,4,898.24,3592.96,Amazon
ITM-121435,ORD-2026-20548,PRD-00705,5,596.58,2982.9,Amazon
ITM-121436,ORD-2026-23420,PRD-01699,2,807.19,1614.38,Amazon
ITM-121437,ORD-2026-10888,PRD-01810,3,2225.61,6676.83,Amazon
ITM-121438,ORD-2026-27719,PRD-01241,3,2186.92,6560.76,Amazon
ITM-121439,ORD-2026-22804,PRD-01621,2,152.43,304.86,Amazon
ITM-121440,ORD-2026-24010,PRD-01061,1,1592.96,1592.96,Amazon
ITM-121441,ORD-2026-18254,PRD-02366,3,256.8,770.4000000000001,Amazon
ITM-121442,ORD-2026-10189,PRD-02237,4,5270.76,21083.04,Amazon
ITM-121443,ORD-2026-18735,PRD-02436,2,677.08,1354.16,Amazon
ITM-121444,ORD-2026-13692,PRD-02092,5,6875.03,34375.15,Amazon
ITM-121445,ORD-2026-27046,PRD-00944,2,14761.22,29522.44,Amazon
ITM-121446,ORD-2026-13376,PRD-01197,4,1161.88,4647.52,Amazon
ITM-121447,ORD-2026-21407,PRD-02099,2,5483.59,10967.18,Amazon
ITM-121448,ORD-2026-22860,PRD-00534,4,942.44,3769.76,Amazon
ITM-121449,ORD-2026-20927,PRD-00340,4,1135.87,4543.48,Amazon
ITM-121450,ORD-2026-22206,PRD-01049,2,2210.4,4420.8,Amazon
ITM-121451,ORD-2026-11073,PRD-02266,2,130.05,260.1,Amazon
ITM-121452,ORD-2026-20097,PRD-00759,2,9224.11,18448.22,Amazon
ITM-121453,ORD-2026-22463,PRD-02047,5,7987.56,39937.8,Amazon
ITM-121454,ORD-2026-19479,PRD-00770,5,6178.22,30891.1,Amazon
ITM-121455,ORD-2026-25385,PRD-00160,4,27965.45,111861.8,Amazon
ITM-121456,ORD-2026-16212,PRD-00446,3,1669.75,5009.25,Amazon
ITM-121457,ORD-2026-16261,PRD-01082,2,690.34,1380.68,Amazon
ITM-121458,ORD-2026-20933,PRD-00944,3,14761.22,44283.66,Amazon
ITM-121459,ORD-2026-23620,PRD-00853,1,6596.85,6596.85,Amazon
ITM-121460,ORD-2026-21321,PRD-00623,1,649.18,649.18,Amazon
ITM-121461,ORD-2026-25164,PRD-01338,2,639.37,1278.74,Amazon
ITM-121462,ORD-2026-15390,PRD-00517,1,703.82,703.82,Amazon
ITM-121463,ORD-2026-22717,PRD-01480,3,8122.75,24368.25,Amazon
ITM-121464,ORD-2026-21591,PRD-01553,1,843.2,843.2,Amazon
ITM-121465,ORD-2026-26425,PRD-01764,2,3103.36,6206.72,Amazon
ITM-121466,ORD-2026-12501,PRD-00932,4,10034.07,40136.28,Amazon
ITM-121467,ORD-2026-20215,PRD-01826,5,2058.43,10292.15,Amazon
ITM-121468,ORD-2026-26840,PRD-02318,5,227.01,1135.05,Amazon
ITM-121469,ORD-2026-26338,PRD-02384,5,1355.21,6776.05,Amazon
ITM-121470,ORD-2026-22932,PRD-00151,4,25129.67,100518.68,Amazon
ITM-121471,ORD-2026-21015,PRD-02346,1,470.45,470.45,Amazon
ITM-121472,ORD-2026-21955,PRD-02106,5,417.96,2089.8,Amazon
ITM-121473,ORD-2026-17275,PRD-01385,3,7290.8,21872.4,Amazon
ITM-121474,ORD-2026-20002,PRD-01431,1,6519.27,6519.27,Amazon
ITM-121475,ORD-2026-11109,PRD-00779,4,11936.58,47746.32,Amazon
ITM-121476,ORD-2026-10844,PRD-00014,5,25848.02,129240.1,Amazon
ITM-121477,ORD-2026-12945,PRD-00997,1,10004.36,10004.36,Amazon
ITM-121478,ORD-2026-27042,PRD-00664,4,912.42,3649.68,Amazon
ITM-121479,ORD-2026-17165,PRD-01143,2,768.0,1536.0,Amazon
ITM-121480,ORD-2026-21710,PRD-01678,5,356.3,1781.5,Amazon
ITM-121481,ORD-2026-20682,PRD-01009,2,649.99,1299.98,Amazon
ITM-121482,ORD-2026-13002,PRD-02344,2,718.65,1437.3,Amazon
ITM-121483,ORD-2026-20586,PRD-01199,5,2326.45,11632.25,Amazon
ITM-121484,ORD-2026-17895,PRD-01597,3,602.01,1806.03,Amazon
ITM-121485,ORD-2026-17623,PRD-02217,2,4891.43,9782.86,Amazon
ITM-121486,ORD-2026-27124,PRD-00913,4,6982.49,27929.96,Amazon
ITM-121487,ORD-2026-20950,PRD-01717,3,663.13,1989.39,Amazon
ITM-121488,ORD-2026-17987,PRD-00971,2,1694.01,3388.02,Amazon
ITM-121489,ORD-2026-11607,PRD-01733,2,128.12,256.24,Amazon
ITM-121490,ORD-2026-17808,PRD-01262,5,6998.83,34994.15,Amazon
ITM-121491,ORD-2026-26004,PRD-01684,5,140.0,700.0,Amazon
ITM-121492,ORD-2026-19628,PRD-02257,1,769.1,769.1,Amazon
ITM-121493,ORD-2026-17104,PRD-00336,5,555.17,2775.85,Amazon
ITM-121494,ORD-2026-24438,PRD-00860,5,9649.98,48249.89999999999,Amazon
ITM-121495,ORD-2026-21391,PRD-02268,1,1021.26,1021.26,Amazon
ITM-121496,ORD-2026-27577,PRD-01327,3,7926.29,23778.87,Amazon
ITM-121497,ORD-2026-27698,PRD-00123,1,20512.58,20512.58,Amazon
ITM-121498,ORD-2026-18326,PRD-00911,5,5990.25,29951.25,Amazon
ITM-121499,ORD-2026-27329,PRD-00365,3,941.63,2824.89,Amazon
ITM-121500,ORD-2026-26876,PRD-01824,1,4899.49,4899.49,Amazon
ITM-121501,ORD-2026-25627,PRD-00222,1,34811.25,34811.25,Amazon
ITM-121502,ORD-2026-16636,PRD-00507,1,979.5,979.5,Amazon
ITM-121503,ORD-2026-26081,PRD-01892,5,4136.68,20683.4,Amazon
ITM-121504,ORD-2026-27857,PRD-01504,2,900.33,1800.66,Amazon
ITM-121505,ORD-2026-19800,PRD-00420,1,2381.76,2381.76,Amazon
ITM-121506,ORD-2026-13489,PRD-02417,3,1459.82,4379.46,Amazon
ITM-121507,ORD-2026-14715,PRD-02248,5,4657.1,23285.5,Amazon
ITM-121508,ORD-2026-19894,PRD-00933,3,6570.64,19711.92,Amazon
ITM-121509,ORD-2026-10051,PRD-01648,2,768.49,1536.98,Amazon
ITM-121510,ORD-2026-17128,PRD-00087,3,64053.09,192159.27,Amazon
ITM-121511,ORD-2026-12285,PRD-00058,1,9571.82,9571.82,Amazon
ITM-121512,ORD-2026-20763,PRD-00973,3,9627.96,28883.88,Amazon
ITM-121513,ORD-2026-15852,PRD-02192,3,5965.8,17897.4,Amazon
ITM-121514,ORD-2026-15082,PRD-01682,5,322.99,1614.95,Amazon
ITM-121515,ORD-2026-25972,PRD-02458,3,169.48,508.4399999999999,Amazon
ITM-121516,ORD-2026-18686,PRD-00339,4,2185.9,8743.6,Amazon
ITM-121517,ORD-2026-24963,PRD-01335,4,8819.67,35278.68,Amazon
ITM-121518,ORD-2026-19567,PRD-00371,5,482.73,2413.65,Amazon
ITM-121519,ORD-2026-20770,PRD-02349,4,802.72,3210.88,Amazon
ITM-121520,ORD-2026-10114,PRD-00569,5,492.38,2461.9,Amazon
ITM-121521,ORD-2026-13019,PRD-00637,3,200.89,602.67,Amazon
ITM-121522,ORD-2026-27321,PRD-00076,5,11922.39,59611.95,Amazon
ITM-121523,ORD-2026-17265,PRD-02311,4,461.56,1846.24,Amazon
ITM-121524,ORD-2026-20205,PRD-01543,1,479.79,479.79,Amazon
ITM-121525,ORD-2026-19521,PRD-00877,1,9976.73,9976.73,Amazon
ITM-121526,ORD-2026-12245,PRD-02157,4,420.4,1681.6,Amazon
ITM-121527,ORD-2026-21915,PRD-00144,1,62936.07,62936.07,Amazon
ITM-121528,ORD-2026-11805,PRD-00251,5,1748.75,8743.75,Amazon
ITM-121529,ORD-2026-19714,PRD-02125,4,6106.52,24426.08,Amazon
ITM-121530,ORD-2026-20082,PRD-00266,2,957.64,1915.28,Amazon
ITM-121531,ORD-2026-19617,PRD-01356,3,7164.9,21494.7,Amazon
ITM-121532,ORD-2026-13939,PRD-00032,2,50672.77,101345.54,Amazon
ITM-121533,ORD-2026-13706,PRD-00193,5,79770.91,398854.55,Amazon
ITM-121534,ORD-2026-21420,PRD-00481,4,2274.02,9096.08,Amazon
ITM-121535,ORD-2026-22446,PRD-01334,3,7214.46,21643.38,Amazon
ITM-121536,ORD-2026-27166,PRD-00060,2,11008.36,22016.72,Amazon
ITM-121537,ORD-2026-12937,PRD-02136,5,1179.38,5896.900000000001,Amazon
ITM-121538,ORD-2026-20691,PRD-00965,5,627.65,3138.25,Amazon
ITM-121539,ORD-2026-17888,PRD-00846,1,10003.31,10003.31,Amazon
ITM-121540,ORD-2026-19740,PRD-00362,3,2348.87,7046.61,Amazon
ITM-121541,ORD-2026-23361,PRD-01074,3,681.79,2045.37,Amazon
ITM-121542,ORD-2026-24990,PRD-00877,2,9976.73,19953.46,Amazon
ITM-121543,ORD-2026-16242,PRD-00809,3,9534.34,28603.02,Amazon
ITM-121544,ORD-2026-10321,PRD-01703,2,793.12,1586.24,Amazon
ITM-121545,ORD-2026-25076,PRD-00819,4,4856.97,19427.88,Amazon
ITM-121546,ORD-2026-16209,PRD-02140,4,3696.52,14786.08,Amazon
ITM-121547,ORD-2026-21630,PRD-01419,4,6727.89,26911.56,Amazon
ITM-121548,ORD-2026-15746,PRD-00685,2,713.65,1427.3,Amazon
ITM-121549,ORD-2026-17083,PRD-00790,2,555.33,1110.66,Amazon
ITM-121550,ORD-2026-13829,PRD-02324,4,500.83,2003.32,Amazon
ITM-121551,ORD-2026-25345,PRD-00186,4,74089.44,296357.76,Amazon
ITM-121552,ORD-2026-10096,PRD-01339,3,3665.11,10995.33,Amazon
ITM-121553,ORD-2026-26340,PRD-01935,3,4928.01,14784.03,Amazon
ITM-121554,ORD-2026-10662,PRD-00622,2,573.94,1147.88,Amazon
ITM-121555,ORD-2026-22430,PRD-01322,1,3599.52,3599.52,Amazon
ITM-121556,ORD-2026-27649,PRD-02294,1,104.97,104.97,Amazon
ITM-121557,ORD-2026-10456,PRD-00509,3,713.46,2140.38,Amazon
ITM-121558,ORD-2026-26039,PRD-02251,5,787.97,3939.85,Amazon
ITM-121559,ORD-2026-14911,PRD-00536,1,595.87,595.87,Amazon
ITM-121560,ORD-2026-11977,PRD-01524,2,520.52,1041.04,Amazon
ITM-121561,ORD-2026-17803,PRD-00805,5,3427.83,17139.15,Amazon
ITM-121562,ORD-2026-23479,PRD-02028,2,6369.78,12739.56,Amazon
ITM-121563,ORD-2026-10162,PRD-00509,3,713.46,2140.38,Amazon
ITM-121564,ORD-2026-21132,PRD-00882,2,7917.98,15835.96,Amazon
ITM-121565,ORD-2026-10957,PRD-01161,1,1650.52,1650.52,Amazon
ITM-121566,ORD-2026-11326,PRD-00728,4,516.01,2064.04,Amazon
ITM-121567,ORD-2026-19475,PRD-01523,2,424.6,849.2,Amazon
ITM-121568,ORD-2026-18031,PRD-02198,1,7649.4,7649.4,Amazon
ITM-121569,ORD-2026-21280,PRD-01217,4,1997.97,7991.88,Amazon
ITM-121570,ORD-2026-20697,PRD-01630,2,906.58,1813.16,Amazon
ITM-121571,ORD-2026-24438,PRD-01524,5,520.52,2602.6,Amazon
ITM-121572,ORD-2026-22337,PRD-00049,2,59616.02,119232.04,Amazon
ITM-121573,ORD-2026-15463,PRD-00538,2,560.53,1121.06,Amazon
ITM-121574,ORD-2026-21744,PRD-00424,2,497.03,994.06,Amazon
ITM-121575,ORD-2026-15063,PRD-02183,5,7539.73,37698.64999999999,Amazon
ITM-121576,ORD-2026-18128,PRD-00920,2,5767.77,11535.54,Amazon
ITM-121577,ORD-2026-16879,PRD-00494,5,1782.93,8914.65,Amazon
ITM-121578,ORD-2026-24027,PRD-00726,2,246.94,493.88,Amazon
ITM-121579,ORD-2026-27633,PRD-00915,4,8461.93,33847.72,Amazon
ITM-121580,ORD-2026-17301,PRD-01518,4,845.14,3380.56,Amazon
ITM-121581,ORD-2026-24098,PRD-02192,5,5965.8,29829.0,Amazon
ITM-121582,ORD-2026-16961,PRD-01117,4,2398.0,9592.0,Amazon
ITM-121583,ORD-2026-10633,PRD-01554,2,599.77,1199.54,Amazon
ITM-121584,ORD-2026-16942,PRD-01409,1,4901.14,4901.14,Amazon
ITM-121585,ORD-2026-26540,PRD-01995,1,2278.66,2278.66,Amazon
ITM-121586,ORD-2026-17012,PRD-01365,2,690.54,1381.08,Amazon
ITM-121587,ORD-2026-21332,PRD-01337,4,7866.79,31467.16,Amazon
ITM-121588,ORD-2026-19193,PRD-00604,3,138.87,416.61,Amazon
ITM-121589,ORD-2026-25613,PRD-02308,1,861.89,861.89,Amazon
ITM-121590,ORD-2026-14595,PRD-01095,4,1274.05,5096.2,Amazon
ITM-121591,ORD-2026-22934,PRD-02298,5,620.1,3100.5,Amazon
ITM-121592,ORD-2026-15655,PRD-00980,4,9800.63,39202.52,Amazon
ITM-121593,ORD-2026-15455,PRD-02173,1,6511.59,6511.59,Amazon
ITM-121594,ORD-2026-18487,PRD-00675,3,716.91,2150.73,Amazon
ITM-121595,ORD-2026-17486,PRD-00991,3,13631.61,40894.83,Amazon
ITM-121596,ORD-2026-10630,PRD-02096,1,3872.14,3872.14,Amazon
ITM-121597,ORD-2026-18896,PRD-01952,2,2739.38,5478.76,Amazon
ITM-121598,ORD-2026-10970,PRD-02284,1,1325.39,1325.39,Amazon
ITM-121599,ORD-2026-15594,PRD-00241,5,51566.84,257834.2,Amazon
ITM-121600,ORD-2026-17956,PRD-01933,4,1592.6,6370.4,Amazon
ITM-121601,ORD-2026-26935,PRD-00739,1,947.05,947.05,Amazon
ITM-121602,ORD-2026-20646,PRD-02143,5,5932.44,29662.2,Amazon
ITM-121603,ORD-2026-19408,PRD-01126,2,276.49,552.98,Amazon
ITM-121604,ORD-2026-20691,PRD-00106,3,54413.81,163241.43,Amazon
ITM-121605,ORD-2026-26727,PRD-01791,2,570.95,1141.9,Amazon
ITM-121606,ORD-2026-20198,PRD-00551,1,113.16,113.16,Amazon
ITM-121607,ORD-2026-11968,PRD-00172,3,48276.59,144829.77,Amazon
ITM-121608,ORD-2026-18833,PRD-00063,4,36441.87,145767.48,Amazon
ITM-121609,ORD-2026-17674,PRD-01015,1,1699.62,1699.62,Amazon
ITM-121610,ORD-2026-11468,PRD-00256,3,1121.78,3365.34,Amazon
ITM-121611,ORD-2026-16038,PRD-01267,1,7526.72,7526.72,Amazon
ITM-121612,ORD-2026-19032,PRD-00037,4,40646.18,162584.72,Amazon
ITM-121613,ORD-2026-18443,PRD-01951,1,2736.84,2736.84,Amazon
ITM-121614,ORD-2026-11497,PRD-02314,5,203.29,1016.45,Amazon
ITM-121615,ORD-2026-15766,PRD-01332,2,5529.02,11058.04,Amazon
ITM-121616,ORD-2026-10726,PRD-00314,1,1542.26,1542.26,Amazon
ITM-121617,ORD-2026-25862,PRD-01970,5,1442.77,7213.85,Amazon
ITM-121618,ORD-2026-23348,PRD-01134,5,2211.64,11058.2,Amazon
ITM-121619,ORD-2026-11966,PRD-01234,1,1614.15,1614.15,Amazon
ITM-121620,ORD-2026-12424,PRD-02407,3,243.63,730.89,Amazon
ITM-121621,ORD-2026-27608,PRD-01625,3,687.07,2061.21,Amazon
ITM-121622,ORD-2026-13046,PRD-00274,2,2400.65,4801.3,Amazon
ITM-121623,ORD-2026-22827,PRD-00474,3,2043.92,6131.76,Amazon
ITM-121624,ORD-2026-13537,PRD-01733,4,128.12,512.48,Amazon
ITM-121625,ORD-2026-13268,PRD-00179,1,18036.02,18036.02,Amazon
ITM-121626,ORD-2026-10621,PRD-02488,3,189.2,567.5999999999999,Amazon
ITM-121627,ORD-2026-21340,PRD-01905,4,2573.34,10293.36,Amazon
ITM-121628,ORD-2026-11645,PRD-01705,4,674.56,2698.24,Amazon
ITM-121629,ORD-2026-22291,PRD-00547,5,854.16,4270.8,Amazon
ITM-121630,ORD-2026-26332,PRD-01649,3,502.03,1506.09,Amazon
ITM-121631,ORD-2026-24695,PRD-01447,2,3061.96,6123.92,Amazon
ITM-121632,ORD-2026-15614,PRD-02015,4,2850.58,11402.32,Amazon
ITM-121633,ORD-2026-20709,PRD-00017,3,17255.19,51765.56999999999,Amazon
ITM-121634,ORD-2026-20696,PRD-00149,1,60034.65,60034.65,Amazon
ITM-121635,ORD-2026-24280,PRD-00998,2,13551.72,27103.44,Amazon
ITM-121636,ORD-2026-10938,PRD-00252,3,1007.84,3023.52,Amazon
ITM-121637,ORD-2026-10124,PRD-01569,1,720.18,720.18,Amazon
ITM-121638,ORD-2026-26793,PRD-01463,4,7700.35,30801.4,Amazon
ITM-121639,ORD-2026-24776,PRD-00824,4,6349.08,25396.32,Amazon
ITM-121640,ORD-2026-27005,PRD-02292,1,1160.46,1160.46,Amazon
ITM-121641,ORD-2026-12351,PRD-00150,3,63098.11,189294.33,Amazon
ITM-121642,ORD-2026-14842,PRD-00865,4,3391.51,13566.04,Amazon
ITM-121643,ORD-2026-10973,PRD-02018,3,2839.39,8518.17,Amazon
ITM-121644,ORD-2026-11771,PRD-01826,4,2058.43,8233.72,Amazon
ITM-121645,ORD-2026-23025,PRD-00984,5,12420.77,62103.85000000001,Amazon
ITM-121646,ORD-2026-12525,PRD-00454,4,850.51,3402.04,Amazon
ITM-121647,ORD-2026-14002,PRD-01790,4,4528.3,18113.2,Amazon
ITM-121648,ORD-2026-27776,PRD-00684,5,873.73,4368.65,Amazon
ITM-121649,ORD-2026-14688,PRD-01718,2,808.99,1617.98,Amazon
ITM-121650,ORD-2026-23034,PRD-00187,5,27806.84,139034.2,Amazon
ITM-121651,ORD-2026-18761,PRD-02079,2,5950.87,11901.74,Amazon
ITM-121652,ORD-2026-26660,PRD-01601,4,178.72,714.88,Amazon
ITM-121653,ORD-2026-21309,PRD-02146,2,2206.88,4413.76,Amazon
ITM-121654,ORD-2026-20334,PRD-01446,1,7790.85,7790.85,Amazon
ITM-121655,ORD-2026-16574,PRD-00830,1,8494.34,8494.34,Amazon
ITM-121656,ORD-2026-23759,PRD-00400,1,840.48,840.48,Amazon
ITM-121657,ORD-2026-19896,PRD-01941,5,322.88,1614.4,Amazon
ITM-121658,ORD-2026-23638,PRD-00127,1,25470.15,25470.15,Amazon
ITM-121659,ORD-2026-20589,PRD-01280,3,7875.82,23627.46,Amazon
ITM-121660,ORD-2026-25729,PRD-00421,1,1424.78,1424.78,Amazon
ITM-121661,ORD-2026-10775,PRD-00265,4,872.69,3490.76,Amazon
ITM-121662,ORD-2026-26250,PRD-01680,1,372.56,372.56,Amazon
ITM-121663,ORD-2026-12819,PRD-00309,2,1737.97,3475.94,Amazon
ITM-121664,ORD-2026-25965,PRD-00803,4,3006.75,12027.0,Amazon
ITM-121665,ORD-2026-24900,PRD-01856,4,1924.94,7699.76,Amazon
ITM-121666,ORD-2026-19206,PRD-01952,1,2739.38,2739.38,Amazon
ITM-121667,ORD-2026-24569,PRD-01639,2,264.58,529.16,Amazon
ITM-121668,ORD-2026-15718,PRD-01827,4,4682.88,18731.52,Amazon
ITM-121669,ORD-2026-12734,PRD-02051,4,6950.64,27802.56,Amazon
ITM-121670,ORD-2026-19768,PRD-01803,3,4082.84,12248.52,Amazon
ITM-121671,ORD-2026-20481,PRD-00119,5,58515.86,292579.3,Amazon
ITM-121672,ORD-2026-20651,PRD-01712,2,253.4,506.8,Amazon
ITM-121673,ORD-2026-20955,PRD-01901,1,997.08,997.08,Amazon
ITM-121674,ORD-2026-19152,PRD-01002,4,1174.89,4699.56,Amazon
ITM-121675,ORD-2026-10757,PRD-00361,4,671.52,2686.08,Amazon
ITM-121676,ORD-2026-15036,PRD-00867,5,3780.85,18904.25,Amazon
ITM-121677,ORD-2026-25639,PRD-01275,1,4119.02,4119.02,Amazon
ITM-121678,ORD-2026-27259,PRD-02006,3,3465.82,10397.46,Amazon
ITM-121679,ORD-2026-20724,PRD-01502,3,753.4,2260.2,Amazon
ITM-121680,ORD-2026-21689,PRD-00418,2,1986.09,3972.18,Amazon
ITM-121681,ORD-2026-11206,PRD-01189,5,2110.97,10554.85,Amazon
ITM-121682,ORD-2026-27900,PRD-00808,5,7143.28,35716.4,Amazon
ITM-121683,ORD-2026-10065,PRD-00508,4,502.68,2010.72,Amazon
ITM-121684,ORD-2026-10311,PRD-01203,4,2082.49,8329.96,Amazon
ITM-121685,ORD-2026-27223,PRD-00847,4,6129.99,24519.96,Amazon
ITM-121686,ORD-2026-16736,PRD-00110,4,33798.39,135193.56,Amazon
ITM-121687,ORD-2026-12054,PRD-01304,1,9342.21,9342.21,Amazon
ITM-121688,ORD-2026-20340,PRD-00703,1,101.31,101.31,Amazon
ITM-121689,ORD-2026-18377,PRD-00624,2,859.97,1719.94,Amazon
ITM-121690,ORD-2026-10155,PRD-00930,3,13903.38,41710.14,Amazon
ITM-121691,ORD-2026-18108,PRD-00782,2,2966.53,5933.06,Amazon
ITM-121692,ORD-2026-23479,PRD-00797,4,8681.58,34726.32,Amazon
ITM-121693,ORD-2026-14033,PRD-02133,5,4942.89,24714.45,Amazon
ITM-121694,ORD-2026-21332,PRD-00748,1,551.15,551.15,Amazon
ITM-121695,ORD-2026-27500,PRD-01278,1,7023.55,7023.55,Amazon
ITM-121696,ORD-2026-27617,PRD-01508,1,119.85,119.85,Amazon
ITM-121697,ORD-2026-21300,PRD-01371,1,5660.31,5660.31,Amazon
ITM-121698,ORD-2026-19123,PRD-00824,5,6349.08,31745.4,Amazon
ITM-121699,ORD-2026-25452,PRD-02280,2,161.4,322.8,Amazon
ITM-121700,ORD-2026-11556,PRD-00862,1,8856.04,8856.04,Amazon
ITM-121701,ORD-2026-26216,PRD-02358,4,1081.64,4326.56,Amazon
ITM-121702,ORD-2026-18397,PRD-00505,4,940.12,3760.48,Amazon
ITM-121703,ORD-2026-23137,PRD-02420,2,813.59,1627.18,Amazon
ITM-121704,ORD-2026-20007,PRD-00746,2,323.23,646.46,Amazon
ITM-121705,ORD-2026-20186,PRD-02269,2,321.57,643.14,Amazon
ITM-121706,ORD-2026-15105,PRD-00238,2,25586.03,51172.06,Amazon
ITM-121707,ORD-2026-16588,PRD-00855,5,13062.7,65313.5,Amazon
ITM-121708,ORD-2026-16354,PRD-01133,1,1417.33,1417.33,Amazon
ITM-121709,ORD-2026-21539,PRD-00297,5,2300.62,11503.1,Amazon
ITM-121710,ORD-2026-15579,PRD-01412,5,7378.93,36894.65,Amazon
ITM-121711,ORD-2026-26761,PRD-01459,1,431.75,431.75,Amazon
ITM-121712,ORD-2026-22038,PRD-00528,5,970.01,4850.05,Amazon
ITM-121713,ORD-2026-12880,PRD-01786,2,1350.3,2700.6,Amazon
ITM-121714,ORD-2026-12407,PRD-01344,3,3599.58,10798.74,Amazon
ITM-121715,ORD-2026-14832,PRD-01013,4,174.89,699.56,Amazon
ITM-121716,ORD-2026-15483,PRD-00663,2,688.13,1376.26,Amazon
ITM-121717,ORD-2026-23757,PRD-00146,2,10171.76,20343.52,Amazon
ITM-121718,ORD-2026-19413,PRD-01806,1,508.12,508.12,Amazon
ITM-121719,ORD-2026-26251,PRD-02304,3,1429.68,4289.04,Amazon
ITM-121720,ORD-2026-20451,PRD-01425,1,2938.2,2938.2,Amazon
ITM-121721,ORD-2026-16656,PRD-02092,2,6875.03,13750.06,Amazon
ITM-121722,ORD-2026-22691,PRD-02109,5,1039.93,5199.650000000001,Amazon
ITM-121723,ORD-2026-12977,PRD-02452,4,418.37,1673.48,Amazon
ITM-121724,ORD-2026-26923,PRD-00842,4,7485.21,29940.84,Amazon
ITM-121725,ORD-2026-20386,PRD-00012,2,57842.89,115685.78,Amazon
ITM-121726,ORD-2026-27127,PRD-00810,1,2669.81,2669.81,Amazon
ITM-121727,ORD-2026-15151,PRD-01407,3,6967.11,20901.33,Amazon
ITM-121728,ORD-2026-12459,PRD-01956,3,1185.45,3556.35,Amazon
ITM-121729,ORD-2026-10931,PRD-02094,2,6039.67,12079.34,Amazon
ITM-121730,ORD-2026-21519,PRD-02261,3,1048.75,3146.25,Amazon
ITM-121731,ORD-2026-20182,PRD-00797,1,8681.58,8681.58,Amazon
ITM-121732,ORD-2026-15213,PRD-02301,3,921.61,2764.83,Amazon
ITM-121733,ORD-2026-21939,PRD-00776,1,11911.79,11911.79,Amazon
ITM-121734,ORD-2026-16262,PRD-01403,2,1486.38,2972.76,Amazon
ITM-121735,ORD-2026-27609,PRD-00661,3,991.65,2974.95,Amazon
ITM-121736,ORD-2026-24947,PRD-00804,1,2329.7,2329.7,Amazon
ITM-121737,ORD-2026-14193,PRD-01249,5,1373.69,6868.450000000001,Amazon
ITM-121738,ORD-2026-21467,PRD-01826,3,2058.43,6175.289999999999,Amazon
ITM-121739,ORD-2026-20268,PRD-01387,4,999.14,3996.56,Amazon
ITM-121740,ORD-2026-13377,PRD-01762,3,672.53,2017.59,Amazon
ITM-121741,ORD-2026-26320,PRD-00734,3,208.31,624.9300000000001,Amazon
ITM-121742,ORD-2026-18612,PRD-01327,5,7926.29,39631.45,Amazon
ITM-121743,ORD-2026-19985,PRD-02307,3,735.02,2205.06,Amazon
ITM-121744,ORD-2026-18633,PRD-00548,3,470.15,1410.45,Amazon
ITM-121745,ORD-2026-12423,PRD-00700,2,663.78,1327.56,Amazon
ITM-121746,ORD-2026-14955,PRD-02006,2,3465.82,6931.64,Amazon
ITM-121747,ORD-2026-11966,PRD-00332,1,2952.44,2952.44,Amazon
